,text,code,task_id,test_list
1091,"    """"""Given a string s and a natural number n, you have been tasked to implement 
    a function that returns a list of all words from string s that contain exactly 
    n consonants, in order these words appear in the string s.
    If the string s is empty then the function should return an empty list.
    Note: you may assume the input string contains only letters and spaces.
    Examples:
    select_words(""Mary had a little lamb"", 4) ==> [""little""]
    select_words(""Mary had a little lamb"", 3) ==> [""Mary"", ""lamb""]
    select_words(""simple white space"", 2) ==> []
    select_words(""Hello world"", 4) ==> [""world""]
    select_words(""Uncle sam"", 3) ==> [""Uncle""]
    """"""
","```cpp
#include <iostream>
#include <sstream>
#include <vector>
#include <cctype>

std::vector<std::string> select_words(const std::string& s, int n) {
    std::vector<std::string> result;
    std::istringstream stream(s);
    std::string word;

    while (stream >> word) {
        int n_consonants = 0;
        for (char c : word) {
            if (std::tolower(c) != 'a' && std::tolower(c) != 'e' && 
                std::tolower(c) != 'i' && std::tolower(c) != 'o' && 
                std::tolower(c) != 'u') {
                n_consonants++;
            }
        }
        if (n_consonants == n) {
            result.push_back(word);
        }
    }
    return result;
}
```",1092,"```cpp
#include <cassert>
#include <string>
#include <vector>

std::vector<std::string> select_words(const std::string &text, int length);

int main() {
    assert(select_words(""Mary had a little lamb"", 4) == std::vector<std::string>{""little""}, ""First test error: "" + std::to_string(select_words(""Mary had a little lamb"", 4)));
    assert(select_words(""Mary had a little lamb"", 3) == std::vector<std::string>{""Mary"", ""lamb""}, ""Second test error: "" + std::to_string(select_words(""Mary had a little lamb"", 3)));
    assert(select_words(""simple white space"", 2) == std::vector<std::string>{}, ""Third test error: "" + std::to_string(select_words(""simple white space"", 2)));
    assert(select_words(""Hello world"", 4) == std::vector<std::string>{""world""}, ""Fourth test error: "" + std::to_string(select_words(""Hello world"", 4)));
    assert(select_words(""Uncle sam"", 3) == std::vector<std::string>{""Uncle""}, ""Fifth test error: "" + std::to_string(select_words(""Uncle sam"", 3)));
    assert(select_words("""", 4) == std::vector<std::string>{}, ""1st edge test error: "" + std::to_string(select_words("""", 4)));
    assert(select_words(""a b c d e f"", 1) == std::vector<std::string>{""b"", ""c"", ""d"", ""f""}, ""2nd edge test error: "" + std::to_string(select_words(""a b c d e f"", 1)));
    
    return 0;
}
```"
1092,"    """"""You are given a word. Your task is to find the closest vowel that stands between 
    two consonants from the right side of the word (case sensitive).
    
    Vowels in the beginning and ending doesn't count. Return empty string if you didn't
    find any vowel met the above condition. 

    You may assume that the given string contains English letter only.

    Example:
    get_closest_vowel(""yogurt"") ==> ""u""
    get_closest_vowel(""FULL"") ==> ""U""
    get_closest_vowel(""quick"") ==> """"
    get_closest_vowel(""ab"") ==> """"
    """"""
","```cpp
#include <string>
#include <unordered_set>

std::string get_closest_vowel(const std::string& word) {
    if (word.length() < 3) {
        return """";
    }

    std::unordered_set<char> vowels = {'a', 'e', 'i', 'o', 'u', 'A', 'E', 'O', 'U', 'I'};
    for (int i = word.length() - 2; i > 0; --i) {
        if (vowels.find(word[i]) != vowels.end()) {
            if (vowels.find(word[i + 1]) == vowels.end() && vowels.find(word[i - 1]) == vowels.end()) {
                return std::string(1, word[i]);
            }
        }
    }
    return """";
}
```",1093,"```cpp
#include <cassert>
#include <string>

std::string get_closest_vowel(const std::string& str);

int main() {
    assert(get_closest_vowel(""yogurt"") == ""u"");
    assert(get_closest_vowel(""full"") == ""u"");
    assert(get_closest_vowel(""easy"") == """");
    assert(get_closest_vowel(""eAsy"") == """");
    assert(get_closest_vowel(""ali"") == """");
    assert(get_closest_vowel(""bad"") == ""a"");
    assert(get_closest_vowel(""most"") == ""o"");
    assert(get_closest_vowel(""ab"") == """");
    assert(get_closest_vowel(""ba"") == """");
    assert(get_closest_vowel(""quick"") == """");
    assert(get_closest_vowel(""anime"") == ""i"");
    assert(get_closest_vowel(""Asia"") == """");
    assert(get_closest_vowel(""Above"") == ""o"");
    assert(true);

    return 0;
}
```"
1093,"    '''
    You are given a list of two strings, both strings consist of open
    parentheses '(' or close parentheses ')' only.
    Your job is to check if it is possible to concatenate the two strings in
    some order, that the resulting string will be good.
    A string S is considered to be good if and only if all parentheses in S
    are balanced. For example: the string '(())()' is good, while the string
    '())' is not.
    Return 'Yes' if there's a way to make a good string, and return 'No' otherwise.

    Examples:
    match_parens(['()(', ')']) == 'Yes'
    match_parens([')', ')']) == 'No'
    '''
","```cpp
#include <vector>
#include <string>

std::string match_parens(const std::vector<std::string>& lst) {
    auto check = [](const std::string& s) {
        int val = 0;
        for (char i : s) {
            if (i == '(') {
                val += 1;
            } else {
                val -= 1;
            }
            if (val < 0) {
                return false;
            }
        }
        return val == 0;
    };

    std::string S1 = lst[0] + lst[1];
    std::string S2 = lst[1] + lst[0];
    return check(S1) || check(S2) ? ""Yes"" : ""No"";
}
```",1094,"```cpp
#include <cassert>
#include <vector>
#include <string>

std::string match_parens(const std::vector<std::string>& parens) {
    // Implement the logic of the match_parens function here
}

int main() {
    assert(match_parens({""()("", "")""}) == ""Yes"");
    assert(match_parens({"")"", "")""}) == ""No"");
    assert(match_parens({""(()(())"", ""())())""}) == ""No"");
    assert(match_parens({"")())"", ""(()()(""}) == ""Yes"");
    assert(match_parens({""(())))"", ""(()())(()""}) == ""Yes"");
    assert(match_parens({""()"", ""())""}) == ""No"");
    assert(match_parens({""(()("", ""()))()""}) == ""Yes"");
    assert(match_parens({""(((("", ""((())""}) == ""No"");
    assert(match_parens({"")(()"", ""(()(""}) == ""No"");
    assert(match_parens({"")("", "")(""}) == ""No"");
    assert(match_parens({""("", "")""}) == ""Yes"");
    assert(match_parens({"")"", ""(""}) == ""Yes"");
}
```"
1094,"    """"""
    Given an array arr of integers and a positive integer k, return a sorted list 
    of length k with the maximum k numbers in arr.

    Example 1:

        Input: arr = [-3, -4, 5], k = 3
        Output: [-4, -3, 5]

    Example 2:

        Input: arr = [4, -4, 4], k = 2
        Output: [4, 4]

    Example 3:

        Input: arr = [-3, 2, 1, 2, -1, -2, 1], k = 1
        Output: [2]

    Note:
        1. The length of the array will be in the range of [1, 1000].
        2. The elements in the array will be in the range of [-1000, 1000].
        3. 0 <= k <= len(arr)
    """"""
","```cpp
#include <vector>
#include <algorithm>

std::vector<int> maximum(std::vector<int>& arr, int k) {
    if (k == 0) {
        return {};
    }
    std::sort(arr.begin(), arr.end());
    std::vector<int> ans(arr.end() - k, arr.end());
    return ans;
}
```",1095,"```cpp
#include <cassert>
#include <vector>
#include <algorithm>

std::vector<int> maximum(const std::vector<int>& nums, int k) {
    std::vector<int> result = nums;
    std::sort(result.begin(), result.end());
    if (k > result.size()) k = result.size();
    return std::vector<int>(result.end() - k, result.end());
}

int main() {
    assert(maximum({-3, -4, 5}, 3) == std::vector<int>{-4, -3, 5});
    assert(maximum({4, -4, 4}, 2) == std::vector<int>{4, 4});
    assert(maximum({-3, 2, 1, 2, -1, -2, 1}, 1) == std::vector<int>{2});
    assert(maximum({123, -123, 20, 0, 1, 2, -3}, 3) == std::vector<int>{2, 20, 123});
    assert(maximum({-123, 20, 0, 1, 2, -3}, 4) == std::vector<int>{0, 1, 2, 20});
    assert(maximum({5, 15, 0, 3, -13, -8, 0}, 7) == std::vector<int>{-13, -8, 0, 0, 3, 5, 15});
    assert(maximum({-1, 0, 2, 5, 3, -10}, 2) == std::vector<int>{3, 5});
    assert(maximum({1, 0, 5, -7}, 1) == std::vector<int>{5});
    assert(maximum({4, -4}, 2) == std::vector<int>{-4, 4});
    assert(maximum({-10, 10}, 2) == std::vector<int>{-10, 10});
    assert(maximum({1, 2, 3, -23, 243, -400, 0}, 0) == std::vector<int>{});
    return 0;
}
```"
1095,"    """"""Given a non-empty list of integers, return the sum of all of the odd elements that are in even positions.
    

    Examples
    solution([5, 8, 7, 1]) ==> 12
    solution([3, 3, 3, 3, 3]) ==> 9
    solution([30, 13, 24, 321]) ==>0
    """"""
","```cpp
#include <vector>

int solution(const std::vector<int>& lst) {
    int sum = 0;
    for (size_t idx = 0; idx < lst.size(); ++idx) {
        if (idx % 2 == 0 && lst[idx] % 2 == 1) {
            sum += lst[idx];
        }
    }
    return sum;
}
```",1096,"```cpp
#include <cassert>
#include <vector>

int solution(const std::vector<int>& nums) {
    // Implementation of the solution function goes here
}

int main() {
    assert(solution({5, 8, 7, 1}) == 12);
    assert(solution({3, 3, 3, 3, 3}) == 9);
    assert(solution({30, 13, 24, 321}) == 0);
    assert(solution({5, 9}) == 5);
    assert(solution({2, 4, 8}) == 0);
    assert(solution({30, 13, 23, 32}) == 23);
    assert(solution({3, 13, 2, 9}) == 3);
    return 0;
}
```"
1096,"    """"""
    Given a non-empty array of integers arr and an integer k, return
    the sum of the elements with at most two digits from the first k elements of arr.

    Example:

        Input: arr = [111,21,3,4000,5,6,7,8,9], k = 4
        Output: 24 # sum of 21 + 3

    Constraints:
        1. 1 <= len(arr) <= 100
        2. 1 <= k <= len(arr)
    """"""
","```cpp
#include <vector>
#include <string>
#include <numeric>

int add_elements(const std::vector<int>& arr, int k) {
    int sum = 0;
    for (int i = 0; i < k && i < arr.size(); ++i) {
        if (std::to_string(arr[i]).length() <= 2) {
            sum += arr[i];
        }
    }
    return sum;
}
```",1097,"```cpp
#include <cassert>
#include <vector>

int add_elements(const std::vector<int>& elements, int count) {
    int sum = 0;
    for (int i = 0; i < count && i < elements.size(); ++i) {
        sum += elements[i];
    }
    return sum;
}

int main() {
    assert(add_elements({1, -2, -3, 41, 57, 76, 87, 88, 99}, 3) == -4);
    assert(add_elements({111, 121, 3, 4000, 5, 6}, 2) == 0);
    assert(add_elements({11, 21, 3, 90, 5, 6, 7, 8, 9}, 4) == 125);
    assert(add_elements({111, 21, 3, 4000, 5, 6, 7, 8, 9}, 4) == 24); // This prints if this assert fails 1 (good for debugging!)
    assert(add_elements({1}, 1) == 1); // This prints if this assert fails 2 (also good for debugging!)
    return 0;
}
```"
1097,"    """"""
    Given a positive integer n, return a sorted list that has the odd numbers in collatz sequence.

    The Collatz conjecture is a conjecture in mathematics that concerns a sequence defined
    as follows: start with any positive integer n. Then each term is obtained from the 
    previous term as follows: if the previous term is even, the next term is one half of 
    the previous term. If the previous term is odd, the next term is 3 times the previous
    term plus 1. The conjecture is that no matter what value of n, the sequence will always reach 1.

    Note: 
        1. Collatz(1) is [1].
        2. returned list sorted in increasing order.

    For example:
    get_odd_collatz(5) returns [1, 5] # The collatz sequence for 5 is [5, 16, 8, 4, 2, 1], so the odd numbers are only 1, and 5.
    """"""
","```cpp
#include <vector>
#include <algorithm>

std::vector<int> get_odd_collatz(int n) {
    std::vector<int> odd_collatz;
    if (n % 2 == 1) {
        odd_collatz.push_back(n);
    }
    while (n > 1) {
        if (n % 2 == 0) {
            n = n / 2;
        } else {
            n = n * 3 + 1;
        }
        
        if (n % 2 == 1) {
            odd_collatz.push_back(n);
        }
    }
    std::sort(odd_collatz.begin(), odd_collatz.end());
    return odd_collatz;
}
```",1098,"```cpp
#include <cassert>
#include <vector>

std::vector<int> get_odd_collatz(int n);

// Tests
assert(get_odd_collatz(14) == std::vector<int>{1, 5, 7, 11, 13, 17});
assert(get_odd_collatz(5) == std::vector<int>{1, 5});
assert(get_odd_collatz(12) == std::vector<int>{1, 3, 5}); // This prints if this assert fails 1 (good for debugging!)
assert(get_odd_collatz(1) == std::vector<int>{1}); // This prints if this assert fails 2 (also good for debugging!)
```"
1098,"    """"""You have to write a function which validates a given date string and
    returns True if the date is valid otherwise False.
    The date is valid if all of the following rules are satisfied:
    1. The date string is not empty.
    2. The number of days is not less than 1 or higher than 31 days for months 1,3,5,7,8,10,12. And the number of days is not less than 1 or higher than 30 days for months 4,6,9,11. And, the number of days is not less than 1 or higher than 29 for the month 2.
    3. The months should not be less than 1 or higher than 12.
    4. The date should be in the format: mm-dd-yyyy

    for example: 
    valid_date('03-11-2000') => True

    valid_date('15-01-2012') => False

    valid_date('04-0-2040') => False

    valid_date('06-04-2020') => True

    valid_date('06/04/2020') => False
    """"""
","```cpp
#include <string>
#include <sstream>
#include <vector>
#include <iostream>

bool valid_date(const std::string& date) {
    try {
        std::string trimmed_date = date;
        trimmed_date.erase(0, trimmed_date.find_first_not_of("" \t""));
        trimmed_date.erase(trimmed_date.find_last_not_of("" \t"") + 1);

        std::istringstream iss(trimmed_date);
        std::string month_str, day_str, year_str;
        std::getline(iss, month_str, '-');
        std::getline(iss, day_str, '-');
        std::getline(iss, year_str);

        int month = std::stoi(month_str);
        int day = std::stoi(day_str);
        int year = std::stoi(year_str);

        if (month < 1 || month > 12) {
            return false;
        }
        if ((month == 1 || month == 3 || month == 5 || month == 7 || month == 8 || month == 10 || month == 12) && (day < 1 || day > 31)) {
            return false;
        }
        if ((month == 4 || month == 6 || month == 9 || month == 11) && (day < 1 || day > 30)) {
            return false;
        }
        if (month == 2 && (day < 1 || day > 29)) {
            return false;
        }
    } catch (...) {
        return false;
    }

    return true;
}
```",1099,"```cpp
#include <cassert>
#include <string>

bool valid_date(const std::string& date);

int main() {
    assert(valid_date(""03-11-2000"") == true);
    assert(valid_date(""15-01-2012"") == false);
    assert(valid_date(""04-0-2040"") == false);
    assert(valid_date(""06-04-2020"") == true);
    assert(valid_date(""01-01-2007"") == true);
    assert(valid_date(""03-32-2011"") == false);
    assert(valid_date("""") == false);
    assert(valid_date(""04-31-3000"") == false);
    assert(valid_date(""06-06-2005"") == true);
    assert(valid_date(""21-31-2000"") == false);
    assert(valid_date(""04-12-2003"") == true);
    assert(valid_date(""04122003"") == false);
    assert(valid_date(""20030412"") == false);
    assert(valid_date(""2003-04"") == false);
    assert(valid_date(""2003-04-12"") == false);
    assert(valid_date(""04-2003"") == false);
    return 0;
}
```"
1099,"    '''
    Given a string of words, return a list of words split on whitespace, if no whitespaces exists in the text you
    should split on commas ',' if no commas exists you should return the number of lower-case letters with odd order in the
    alphabet, ord('a') = 0, ord('b') = 1, ... ord('z') = 25
    Examples
    split_words(""Hello world!"") ➞ [""Hello"", ""world!""]
    split_words(""Hello,world!"") ➞ [""Hello"", ""world!""]
    split_words(""abcdef"") == 3 
    '''
","```cpp
#include <iostream>
#include <sstream>
#include <vector>
#include <string>
#include <cctype>

std::vector<std::string> split_words(const std::string& txt) {
    if (txt.find("" "") != std::string::npos) {
        std::istringstream iss(txt);
        std::vector<std::string> words;
        std::string word;
        while (iss >> word) {
            words.push_back(word);
        }
        return words;
    } else if (txt.find("","") != std::string::npos) {
        std::string modified_txt = txt;
        std::replace(modified_txt.begin(), modified_txt.end(), ',', ' ');
        std::istringstream iss(modified_txt);
        std::vector<std::string> words;
        std::string word;
        while (iss >> word) {
            words.push_back(word);
        }
        return words;
    } else {
        int count = 0;
        for (char i : txt) {
            if (std::islower(i) && (static_cast<int>(i) % 2 == 0)) {
                count++;
            }
        }
        return std::vector<std::string>{std::to_string(count)};
    }
}
```",1100,"```cpp
#include <cassert>
#include <string>
#include <vector>
#include <sstream>
#include <cctype>
#include <algorithm>

std::vector<std::string> split_words(const std::string& str) {
    std::istringstream ss(str);
    std::string word;
    std::vector<std::string> result;

    while (ss >> word) {
        result.push_back(word);
    }

    return result;
}

int count_unique_words(const std::string& str) {
    std::istringstream ss(str);
    std::string word;
    std::vector<std::string> unique_words;
    while (ss >> word) {
        auto it = std::find(unique_words.begin(), unique_words.end(), word);
        if (it == unique_words.end()) {
            unique_words.push_back(word);
        }
    }
    return unique_words.size();
}

int main() {
    assert(split_words(""Hello world!"") == std::vector<std::string>{""Hello"", ""world!""});
    assert(split_words(""Hello,world!"") == std::vector<std::string>{""Hello"", ""world!""});
    assert(split_words(""Hello world,!"") == std::vector<std::string>{""Hello"", ""world,!""});
    assert(split_words(""Hello,Hello,world !"") == std::vector<std::string>{""Hello,Hello,world"", ""!""});
    assert(count_unique_words(""abcdef"") == 3);
    assert(count_unique_words(""aaabb"") == 2);
    assert(count_unique_words(""aaaBb"") == 1);
    assert(count_unique_words("""") == 0);

    return 0;
}
```"
1100,"    '''
    Given a list of numbers, return whether or not they are sorted
    in ascending order. If list has more than 1 duplicate of the same
    number, return False. Assume no negative numbers and only integers.

    Examples
    is_sorted([5]) ➞ True
    is_sorted([1, 2, 3, 4, 5]) ➞ True
    is_sorted([1, 3, 2, 4, 5]) ➞ False
    is_sorted([1, 2, 3, 4, 5, 6]) ➞ True
    is_sorted([1, 2, 3, 4, 5, 6, 7]) ➞ True
    is_sorted([1, 3, 2, 4, 5, 6, 7]) ➞ False
    is_sorted([1, 2, 2, 3, 3, 4]) ➞ True
    is_sorted([1, 2, 2, 2, 3, 4]) ➞ False
    '''
","```cpp
#include <vector>
#include <unordered_map>
#include <algorithm>

bool is_sorted(const std::vector<int>& lst) {
    std::unordered_map<int, int> count_digit;
    for (int i : lst) {
        count_digit[i] += 1;
    }
    for (const auto& pair : count_digit) {
        if (pair.second > 2) {
            return false;
        }
    }
    for (size_t i = 1; i < lst.size(); ++i) {
        if (lst[i - 1] > lst[i]) {
            return false;
        }
    }
    return true;
}
```",1101,"```cpp
#include <iostream>
#include <vector>
#include <cassert>
#include <algorithm>

bool is_sorted(const std::vector<int>& vec) {
    return std::is_sorted(vec.begin(), vec.end());
}

int main() {
    assert(is_sorted({5}) == true);
    assert(is_sorted({1, 2, 3, 4, 5}) == true);
    assert(is_sorted({1, 3, 2, 4, 5}) == false);
    assert(is_sorted({1, 2, 3, 4, 5, 6}) == true);
    assert(is_sorted({1, 2, 3, 4, 5, 6, 7}) == true);
    assert(is_sorted({1, 3, 2, 4, 5, 6, 7}) == false && ""This prints if this assert fails 1 (good for debugging!)"");
    assert(is_sorted({}) == true && ""This prints if this assert fails 2 (good for debugging!)"");
    assert(is_sorted({1}) == true && ""This prints if this assert fails 3 (good for debugging!)"");
    assert(is_sorted({3, 2, 1}) == false && ""This prints if this assert fails 4 (good for debugging!)"");
    assert(is_sorted({1, 2, 2, 2, 3, 4}) == false && ""This prints if this assert fails 5 (good for debugging!)"");
    assert(is_sorted({1, 2, 3, 3, 3, 4}) == false && ""This prints if this assert fails 6 (good for debugging!)"");
    assert(is_sorted({1, 2, 2, 3, 3, 4}) == true && ""This prints if this assert fails 7 (good for debugging!)"");
    assert(is_sorted({1, 2, 3, 4}) == true && ""This prints if this assert fails 8 (good for debugging!)"");

    return 0;
}
```"
1101,"    """"""You are given two intervals,
    where each interval is a pair of integers. For example, interval = (start, end) = (1, 2).
    The given intervals are closed which means that the interval (start, end)
    includes both start and end.
    For each given interval, it is assumed that its start is less or equal its end.
    Your task is to determine whether the length of intersection of these two 
    intervals is a prime number.
    Example, the intersection of the intervals (1, 3), (2, 4) is (2, 3)
    which its length is 1, which not a prime number.
    If the length of the intersection is a prime number, return ""YES"",
    otherwise, return ""NO"".
    If the two intervals don't intersect, return ""NO"".


    [input/output] samples:
    intersection((1, 2), (2, 3)) ==> ""NO""
    intersection((-1, 1), (0, 4)) ==> ""NO""
    intersection((-3, -1), (-5, 5)) ==> ""YES""
    """"""
","```cpp
#include <algorithm>
#include <string>

std::string intersection(std::pair<int, int> interval1, std::pair<int, int> interval2) {
    auto is_prime = [](int num) {
        if (num == 1 || num == 0) return false;
        if (num == 2) return true;
        for (int i = 2; i < num; i++) {
            if (num % i == 0) return false;
        }
        return true;
    };

    int l = std::max(interval1.first, interval2.first);
    int r = std::min(interval1.second, interval2.second);
    int length = r - l;
    if (length > 0 && is_prime(length)) {
        return ""YES"";
    }
    return ""NO"";
}
```",1102,"```cpp
#include <cassert>
#include <string>

std::string intersection(std::pair<int, int> a, std::pair<int, int> b) {
    // Implementation of intersection logic should be here
}

int main() {
    assert(intersection({1, 2}, {2, 3}) == ""NO"");
    assert(intersection({-1, 1}, {0, 4}) == ""NO"");
    assert(intersection({-3, -1}, {-5, 5}) == ""YES"");
    assert(intersection({-2, 2}, {-4, 0}) == ""YES"");
    assert(intersection({-11, 2}, {-1, -1}) == ""NO"");
    assert(intersection({1, 2}, {3, 5}) == ""NO"");
    assert(intersection({1, 2}, {1, 2}) == ""NO"");
    assert(intersection({-2, -2}, {-3, -2}) == ""NO"");

    return 0;
}
```"
1102,"    """"""
    You are given an array arr of integers and you need to return
    sum of magnitudes of integers multiplied by product of all signs
    of each number in the array, represented by 1, -1 or 0.
    Note: return None for empty arr.

    Example:
    >>> prod_signs([1, 2, 2, -4]) == -9
    >>> prod_signs([0, 1]) == 0
    >>> prod_signs([]) == None
    """"""
","```cpp
#include <vector>
#include <numeric>

int prod_signs(const std::vector<int>& arr) {
    if (arr.empty()) return 0;
    bool has_zero = std::find(arr.begin(), arr.end(), 0) != arr.end();
    int prod = has_zero ? 0 : (std::count_if(arr.begin(), arr.end(), [](int x) { return x < 0; }) % 2 == 0 ? 1 : -1);
    return prod * std::accumulate(arr.begin(), arr.end(), 0, [](int sum, int x) { return sum + std::abs(x); });
}
```",1103,"```cpp
#include <cassert>
#include <vector>

int prod_signs(const std::vector<int>& nums) {
    // Implement the function as required
}

int main() {
    assert(true && ""This prints if this assert fails 1 (good for debugging!)"");
    assert(prod_signs({1, 2, 2, -4}) == -9);
    assert(prod_signs({0, 1}) == 0);
    assert(prod_signs({1, 1, 1, 2, 3, -1, 1}) == -10);
    assert(prod_signs({}) == 0); // Assuming None translates to 0
    assert(prod_signs({2, 4, 1, 2, -1, -1, 9}) == 20);
    assert(prod_signs({-1, 1, -1, 1}) == 4);
    assert(prod_signs({-1, 1, 1, 1}) == -4);
    assert(prod_signs({-1, 1, 1, 0}) == 0);
    assert(true && ""This prints if this assert fails 2 (also good for debugging!)"");
    return 0;
}
```"
1103,"    """"""
    Given a grid with N rows and N columns (N >= 2) and a positive integer k, 
    each cell of the grid contains a value. Every integer in the range [1, N * N]
    inclusive appears exactly once on the cells of the grid.

    You have to find the minimum path of length k in the grid. You can start
    from any cell, and in each step you can move to any of the neighbor cells,
    in other words, you can go to cells which share an edge with you current
    cell.
    Please note that a path of length k means visiting exactly k cells (not
    necessarily distinct).
    You CANNOT go off the grid.
    A path A (of length k) is considered less than a path B (of length k) if
    after making the ordered lists of the values on the cells that A and B go
    through (let's call them lst_A and lst_B), lst_A is lexicographically less
    than lst_B, in other words, there exist an integer index i (1 <= i <= k)
    such that lst_A[i] < lst_B[i] and for any j (1 <= j < i) we have
    lst_A[j] = lst_B[j].
    It is guaranteed that the answer is unique.
    Return an ordered list of the values on the cells that the minimum path go through.

    Examples:

        Input: grid = [ [1,2,3], [4,5,6], [7,8,9]], k = 3
        Output: [1, 2, 1]

        Input: grid = [ [5,9,3], [4,1,6], [7,8,2]], k = 1
        Output: [1]
    """"""
","```cpp
#include <vector>
#include <algorithm>
#include <iostream>

std::vector<int> minPath(std::vector<std::vector<int>>& grid, int k) {
    int n = grid.size();
    int val = n * n + 1;
    
    for (int i = 0; i < n; ++i) {
        for (int j = 0; j < n; ++j) {
            if (grid[i][j] == 1) {
                std::vector<int> temp;
                if (i != 0) {
                    temp.push_back(grid[i - 1][j]);
                }
                if (j != 0) {
                    temp.push_back(grid[i][j - 1]);
                }
                if (i != n - 1) {
                    temp.push_back(grid[i + 1][j]);
                }
                if (j != n - 1) {
                    temp.push_back(grid[i][j + 1]);
                }
                if (!temp.empty()) {
                    val = *std::min_element(temp.begin(), temp.end());
                }
            }
        }
    }

    std::vector<int> ans;
    for (int i = 0; i < k; ++i) {
        if (i % 2 == 0) {
            ans.push_back(1);
        } else {
            ans.push_back(val);
        }
    }
    return ans;
}
```",1104,"```cpp
#include <vector>
#include <cassert>

std::vector<int> minPath(const std::vector<std::vector<int>>& matrix, int target);

int main() {
    assert(minPath({{1, 2, 3}, {4, 5, 6}, {7, 8, 9}}, 3) == std::vector<int>{1, 2, 1});
    assert(minPath({{5, 9, 3}, {4, 1, 6}, {7, 8, 2}}, 1) == std::vector<int>{1});
    assert(minPath({{1, 2, 3, 4}, {5, 6, 7, 8}, {9, 10, 11, 12}, {13, 14, 15, 16}}, 4) == std::vector<int>{1, 2, 1, 2});
    assert(minPath({{6, 4, 13, 10}, {5, 7, 12, 1}, {3, 16, 11, 15}, {8, 14, 9, 2}}, 7) == std::vector<int>{1, 10, 1, 10, 1, 10, 1});
    assert(minPath({{8, 14, 9, 2}, {6, 4, 13, 15}, {5, 7, 1, 12}, {3, 10, 11, 16}}, 5) == std::vector<int>{1, 7, 1, 7, 1});
    assert(minPath({{11, 8, 7, 2}, {5, 16, 14, 4}, {9, 3, 15, 6}, {12, 13, 10, 1}}, 9) == std::vector<int>{1, 6, 1, 6, 1, 6, 1, 6, 1});
    assert(minPath({{12, 13, 10, 1}, {9, 3, 15, 6}, {5, 16, 14, 4}, {11, 8, 7, 2}}, 12) == std::vector<int>{1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6});
    assert(minPath({{2, 7, 4}, {3, 1, 5}, {6, 8, 9}}, 8) == std::vector<int>{1, 3, 1, 3, 1, 3, 1, 3});
    assert(minPath({{6, 1, 5}, {3, 8, 9}, {2, 7, 4}}, 8) == std::vector<int>{1, 5, 1, 5, 1, 5, 1, 5});
    assert(minPath({{1, 2}, {3, 4}}, 10) == std::vector<int>{1, 2, 1, 2, 1, 2, 1, 2, 1, 2});
    assert(minPath({{1, 3}, {3, 2}}, 10) == std::vector<int>{1, 3, 1, 3, 1, 3, 1, 3, 1, 3});

    return 0;
}
```"
1104,"    """"""Everyone knows Fibonacci sequence, it was studied deeply by mathematicians in 
    the last couple centuries. However, what people don't know is Tribonacci sequence.
    Tribonacci sequence is defined by the recurrence:
    tri(1) = 3
    tri(n) = 1 + n / 2, if n is even.
    tri(n) =  tri(n - 1) + tri(n - 2) + tri(n + 1), if n is odd.
    For example:
    tri(2) = 1 + (2 / 2) = 2
    tri(4) = 3
    tri(3) = tri(2) + tri(1) + tri(4)
           = 2 + 3 + 3 = 8 
    You are given a non-negative integer number n, you have to a return a list of the 
    first n + 1 numbers of the Tribonacci sequence.
    Examples:
    tri(3) = [1, 3, 2, 8]
    """"""
","```cpp
#include <vector>

std::vector<double> tri(int n) {
    if (n == 0) {
        return {1};
    }
    std::vector<double> my_tri = {1, 3};
    for (int i = 2; i <= n; ++i) {
        if (i % 2 == 0) {
            my_tri.push_back(i / 2.0 + 1);
        } else {
            my_tri.push_back(my_tri[i - 1] + my_tri[i - 2] + (i + 3) / 2.0);
        }
    }
    return my_tri;
}
```",1105,"```cpp
#include <cassert>
#include <vector>

std::vector<double> tri(int n);

int main() {
    assert(tri(3) == std::vector<double>{1, 3, 2.0, 8.0});
    assert(tri(4) == std::vector<double>{1, 3, 2.0, 8.0, 3.0});
    assert(tri(5) == std::vector<double>{1, 3, 2.0, 8.0, 3.0, 15.0});
    assert(tri(6) == std::vector<double>{1, 3, 2.0, 8.0, 3.0, 15.0, 4.0});
    assert(tri(7) == std::vector<double>{1, 3, 2.0, 8.0, 3.0, 15.0, 4.0, 24.0});
    assert(tri(8) == std::vector<double>{1, 3, 2.0, 8.0, 3.0, 15.0, 4.0, 24.0, 5.0});
    assert(tri(9) == std::vector<double>{1, 3, 2.0, 8.0, 3.0, 15.0, 4.0, 24.0, 5.0, 35.0});
    assert(tri(20) == std::vector<double>{1, 3, 2.0, 8.0, 3.0, 15.0, 4.0, 24.0, 5.0, 35.0, 6.0, 48.0, 7.0, 63.0, 8.0, 80.0, 9.0, 99.0, 10.0, 120.0, 11.0});
    assert(tri(0) == std::vector<double>{1});
    assert(tri(1) == std::vector<double>{1, 3});

    return 0;
}
```"
