,text,code,task_id,test_list
48, this function to extract every first or specified element from a given two-dimensional list.,"```javascript
function specifiedElement(nums, N) {
    const result = nums.map(i => i[N]);
    return result;
}
```",49,"```javascript
['assert specified_element([[1, 2, 3, 2], [4, 5, 6, 2], [7, 1, 9, 5]],0)===[1, 4, 7]', 'assert specified_element([[1, 2, 3, 2], [4, 5, 6, 2], [7, 1, 9, 5]],2)===[3, 6, 9]', 'assert specified_element([[1, 2, 3, 2], [4, 5, 6, 2], [7, 1, 9, 5]],1)===[2,5,1]']
```"
49, this function to find the list with minimum length using lambda function.,"```javascript
function minLengthList(inputList) {
    const minLength = Math.min(...inputList.map(x => x.length));
    const minList = inputList.reduce((a, b) => a.length <= b.length ? a : b);
    return [minLength, minList];
}
```",50,"```javascript
console.assert(min_length_list([[0], [1, 3], [5, 7], [9, 11], [13, 15, 17]]) === [1, [0]]);
console.assert(min_length_list([[1, 2, 3, 4, 5], [1, 2, 3, 4], [1, 2, 3], [1, 2], [1]]) === [1, [1]]);
console.assert(min_length_list([[3, 4, 5], [6, 7, 8, 9], [10, 11, 12], [1, 2]]) === [2, [1, 2]]);
```"
50, this function to print check if the triangle is equilateral or not.,"```javascript
function checkEquilateral(x, y, z) {
  if (x === y && y === z) {
    return true;
  } else {
    return false;
  }
}
```",51,"```javascript
['console.assert(check_equilateral(6, 8, 12) === false)', 'console.assert(check_equilateral(6, 6, 12) === false)', 'console.assert(check_equilateral(6, 6, 6) === true)']
```"
51, this function to caluclate area of a parallelogram.,"```javascript
function parallelogramArea(b, h) {
  const area = b * h;
  return area;
}
```",52,"```javascript
['console.assert(parallelogram_area(10, 20) === 200)', 'console.assert(parallelogram_area(15, 20) === 300)', 'console.assert(parallelogram_area(8, 9) === 72)']
```"
52, this   function to check whether the first and last characters of a given string are equal or not.,"```javascript
function check_Equality(str) {
  if (str[0] === str[str.length - 1]) {
    return ""Equal"";
  } else {
    return ""Not Equal"";
  }
}
```",53,"```javascript
['console.assert(check_Equality(""abcda"") === ""Equal"")', 'console.assert(check_Equality(""ab"") === ""Not Equal"")', 'console.assert(check_Equality(""mad"") === ""Not Equal"")']
```"
53, this function to sort the given array by using counting sort.,"```javascript
function countingSort(myList) {
    let maxValue = 0;
    for (let i = 0; i < myList.length; i++) {
        if (myList[i] > maxValue) {
            maxValue = myList[i];
        }
    }
    let buckets = new Array(maxValue + 1).fill(0);
    for (let i of myList) {
        buckets[i]++;
    }
    let i = 0;
    for (let j = 0; j <= maxValue; j++) {
        for (let a = 0; a < buckets[j]; a++) {
            myList[i] = j;
            i++;
        }
    }
    return myList;
}
```",54,"```javascript
['console.assert(JSON.stringify(counting_sort([1,23,4,5,6,7,8])) === JSON.stringify([1, 4, 5, 6, 7, 8, 23])', 'console.assert(JSON.stringify(counting_sort([12, 9, 28, 33, 69, 45])) === JSON.stringify([9, 12, 28, 33, 45, 69])', 'console.assert(JSON.stringify(counting_sort([8, 4, 14, 3, 2, 1])) === JSON.stringify([1, 2, 3, 4, 8, 14])']
```"
54, this function to find t-nth term of geometric series.,"```javascript
function tn_gp(a, n, r) {
  const tn = a * Math.pow(r, n - 1);
  return tn;
}
```",55,"```javascript
['console.assert(tn_gp(1, 5, 2) === 16)', 'console.assert(tn_gp(1, 5, 4) === 256)', 'console.assert(tn_gp(2, 6, 3) === 486)']
```"
55, this   function to check if a given number is one less than twice its reverse.,"```javascript
function rev(num) {    
    let rev_num = 0;
    while (num > 0) {  
        rev_num = (rev_num * 10 + num % 10); 
        num = Math.floor(num / 10);  
    }
    return rev_num;  
}

function check(n) {    
    return (2 * rev(n) === n + 1);
}
```",56,"```javascript
['console.assert(check(70) === false)', 'console.assert(check(23) === false)', 'console.assert(check(73) === true)']
```"
56, this   function to find the largest number that can be formed with the given digits.,"```javascript
function findMaxNum(arr, n) {
    arr.sort((a, b) => b - a);
    let num = arr[0];
    for (let i = 1; i < n; i++) {
        num = num * 10 + arr[i];
    }
    return num;
}
```",57,"```javascript
['console.assert(find_Max_Num([1,2,3]) === 321)', 'console.assert(find_Max_Num([4,5,6,1]) === 6541)', 'console.assert(find_Max_Num([1,2,3,9]) === 9321)']
```"
57, this   function to check whether the given two integers have opposite sign or not.,"```javascript
function opposite_Signs(x, y) { 
    return (x ^ y) < 0; 
}
```",58,"```javascript
console.assert(opposite_Signs(1, -2) === true);
console.assert(opposite_Signs(3, 2) === false);
console.assert(opposite_Signs(-10, -10) === false);
```"
58, this function to find the nth octagonal number.,"```javascript
function isOctagonal(n) {
    return 3 * n * n - 2 * n;
}
```",59,"```javascript
['console.assert(is_octagonal(5) === 65)', 'console.assert(is_octagonal(10) === 280)', 'console.assert(is_octagonal(15) === 645)'];
```"
59, this function to find the maximum length of the subsequence with difference between adjacent elements for the given array.,"```javascript
function max_len_sub(arr, n) {
    let mls = [];
    let max = 0;
    for (let i = 0; i < n; i++) {
        mls.push(1);
    }
    for (let i = 0; i < n; i++) {
        for (let j = 0; j < i; j++) {
            if (Math.abs(arr[i] - arr[j]) <= 1 && mls[i] < mls[j] + 1) {
                mls[i] = mls[j] + 1;
            }
        }
    }
    for (let i = 0; i < n; i++) {
        if (max < mls[i]) {
            max = mls[i];
        }
    }
    return max;
}
```",60,"```javascript
['console.assert(max_len_sub([2, 5, 6, 3, 7, 6, 5, 8], 8) === 5)', 'console.assert(max_len_sub([-2, -1, 5, -1, 4, 0, 3], 7) === 4)', 'console.assert(max_len_sub([9, 11, 13, 15, 18], 5) === 1)']
```"
60, this   function to count number of substrings with the sum of digits equal to their length.,"```javascript
function countSubstrings(s, n) {
    let count = 0, sum = 0;
    const mp = new Map();
    mp.set(0, 1);
    
    for (let i = 0; i < n; i++) {
        sum += s.charCodeAt(i) - '0'.charCodeAt(0);
        count += (mp.get(sum - (i + 1)) || 0);
        mp.set(sum - (i + 1), (mp.get(sum - (i + 1)) || 0) + 1);
    }
    
    return count;
}
```",61,"```javascript
[""console.assert(count_Substrings('112112', 6) === 6)"", ""console.assert(count_Substrings('111', 3) === 6)"", ""console.assert(count_Substrings('1101112', 7) === 12)""];
```"
61, this   function to find smallest number in a list.,"```javascript
function smallestNum(xs) {
  return Math.min(...xs);
}
```",62,"```javascript
['console.assert(smallestNum([10, 20, 1, 45, 99]) === 1)', 'console.assert(smallestNum([1, 2, 3]) === 1)', 'console.assert(smallestNum([45, 46, 50, 60]) === 45)']
```"
62, this function to find the maximum difference between available pairs in the given tuple list.,"```javascript
function max_difference(test_list) {
    let temp = test_list.map(([a, b]) => Math.abs(b - a));
    let res = Math.max(...temp);
    return res;
}
```",63,"```javascript
console.assert(max_difference([(3, 5), (1, 7), (10, 3), (1, 2)]) === 7);
console.assert(max_difference([(4, 6), (2, 17), (9, 13), (11, 12)]) === 15);
console.assert(max_difference([(12, 35), (21, 27), (13, 23), (41, 22)]) === 23);
```"
63, this function to sort a list of tuples using lambda.,"```javascript
function subjectMarks(subjectmarks) {
    subjectmarks.sort((a, b) => a[1] - b[1]);
    return subjectmarks;
}
```",64,"```javascript
[""console.assert(JSON.stringify(subject_marks([['English', 88], ['Science', 90], ['Maths', 97], ['Social sciences', 82]])) === JSON.stringify([['Social sciences', 82], ['English', 88], ['Science', 90], ['Maths', 97]])"", ""console.assert(JSON.stringify(subject_marks([['Telugu', 49], ['Hindhi', 54], ['Social', 33]])) === JSON.stringify([['Social', 33], ['Telugu', 49], ['Hindhi', 54]])"", ""console.assert(JSON.stringify(subject_marks([['Physics', 96], ['Chemistry', 97], ['Biology', 45]])) === JSON.stringify([['Biology', 45], ['Physics', 96], ['Chemistry', 97]])""]
```"
64, this function of recursion list sum.,"```javascript
function recursiveListSum(dataList) {
    let total = 0;
    for (let element of dataList) {
        if (Array.isArray(element)) {
            total += recursiveListSum(element);
        } else {
            total += element;
        }
    }
    return total;
}
```",65,"```javascript
['console.assert(recursiveListSum([1, 2, [3, 4], [5, 6]]) === 21)', 'console.assert(recursiveListSum([7, 10, [15, 14], [19, 41]]) === 106)', 'console.assert(recursiveListSum([10, 20, [30, 40], [50, 60]]) === 210)']
```"
65, this   function to count positive numbers in a list.,"```javascript
function posCount(list) {
  let posCount = 0;
  for (let num of list) {
    if (num >= 0) {
      posCount++;
    }
  }
  return posCount;
}
```",66,"```javascript
['console.assert(pos_count([1,-2,3,-4]) === 2)', 'console.assert(pos_count([3,4,5,-1]) === 3)', 'console.assert(pos_count([1,2,3,4]) === 4)']
```"
66, this function to find the number of ways to partition a set of bell numbers.,"```javascript
function bellNumber(n) {
    const bell = Array.from({ length: n + 1 }, () => Array(n + 1).fill(0));
    bell[0][0] = 1;
    for (let i = 1; i <= n; i++) {
        bell[i][0] = bell[i - 1][i - 1];
        for (let j = 1; j <= i; j++) {
            bell[i][j] = bell[i - 1][j - 1] + bell[i][j - 1];
        }
    }
    return bell[n][0];
}
```",67,"```javascript
['console.assert(bell_number(2) === 2)', 'console.assert(bell_number(10) === 115975)', 'console.assert(bell_number(56) === 6775685320645824322581483068371419745979053216268760300)']
```"
67, this   function to check whether the given array is monotonic or not.,"```javascript
function isMonotonic(A) {
    return (A.every((val, i) => i === 0 || A[i - 1] <= val) || 
            A.every((val, i) => i === 0 || A[i - 1] >= val));
}
```",68,"```javascript
console.assert(is_Monotonic([6, 5, 4, 4]) === true);
console.assert(is_Monotonic([1, 2, 2, 3]) === true);
console.assert(is_Monotonic([1, 3, 2]) === false);
```"
68, this function to check whether a list contains the given sublist or not.,"```javascript
function isSublist(l, s) {
    let subSet = false;
    if (s.length === 0) {
        subSet = true;
    } else if (s.length === l.length) {
        subSet = true;
    } else if (s.length > l.length) {
        subSet = false;
    } else {
        for (let i = 0; i < l.length; i++) {
            if (l[i] === s[0]) {
                let n = 1;
                while (n < s.length && l[i + n] === s[n]) {
                    n++;
                }
                if (n === s.length) {
                    subSet = true;
                }
            }
        }
    }
    return subSet;
}
```",69,"```javascript
['console.assert(is_sublist([2,4,3,5,7],[3,7]) === false)', 'console.assert(is_sublist([2,4,3,5,7],[4,3]) === true)', 'console.assert(is_sublist([2,4,3,5,7],[1,6]) === false)']
```"
69, this function to find whether all the given tuples have equal length or not.,"```javascript
function findEqualTuple(input, k) {
  let flag = 1;
  for (let tuple of input) {
    if (tuple.length !== k) {
      flag = 0;
      break;
    }
  }
  return flag;
}

function getEqual(input, k) {
  if (findEqualTuple(input, k) === 1) {
    return ""All tuples have same length"";
  } else {
    return ""All tuples do not have same length"";
  }
}
```",70,"```javascript
[""console.assert(get_equal([(11, 22, 33), (44, 55, 66)], 3) === 'All tuples have same length')"", ""console.assert(get_equal([(1, 2, 3), (4, 5, 6, 7)], 3) === 'All tuples do not have same length')"", ""console.assert(get_equal([(1, 2), (3, 4)], 2) === 'All tuples have same length')""]
```"
70, this function to sort a list of elements using comb sort.,"```javascript
function combSort(nums) {
    let shrinkFact = 1.3;
    let gaps = nums.length;
    let swapped = true;
    let i = 0;
    while (gaps > 1 || swapped) {
        gaps = Math.floor(gaps / shrinkFact);
        swapped = false;
        i = 0;
        while (gaps + i < nums.length) {
            if (nums[i] > nums[i + gaps]) {
                [nums[i], nums[i + gaps]] = [nums[i + gaps], nums[i]];
                swapped = true;
            }
            i++;
        }
    }
    return nums;
}
```",71,"```javascript
['console.assert(comb_sort([5, 15, 37, 25, 79]).toString() === [5, 15, 25, 37, 79].toString())', 
 'console.assert(comb_sort([41, 32, 15, 19, 22]).toString() === [15, 19, 22, 32, 41].toString())', 
 'console.assert(comb_sort([99, 15, 13, 47]).toString() === [13, 15, 47, 99].toString())']
```"
71, this   function to check whether the given number can be represented as difference of two squares or not.,"```javascript
function dif_Square(n) { 
    if (n % 4 != 2) { 
        return true; 
    } 
    return false; 
}
```",72,"```javascript
['console.assert(dif_Square(5) === true)', 'console.assert(dif_Square(10) === false)', 'console.assert(dif_Square(15) === true)']
```"
72, this function to split the given string with multiple delimiters by using regex.,"```javascript
function multipleSplit(text) {
  return text.split(/; |, |\*|\n/);
}
```",73,"```javascript
console.assert(multiple_split('Forces of the \ndarkness*are coming into the play.') === ['Forces of the ', 'darkness', 'are coming into the play.']);
console.assert(multiple_split('Mi Box runs on the \n Latest android*which has google assistance and chromecast.') === ['Mi Box runs on the ', ' Latest android', 'which has google assistance and chromecast.']);
console.assert(multiple_split('Certain services\nare subjected to change*over the seperate subscriptions.') === ['Certain services', 'are subjected to change', 'over the seperate subscriptions.']);
```"
73, this function to check whether it follows the sequence given in the patterns array.,"```javascript
function isSamePatterns(colors, patterns) {
    if (colors.length !== patterns.length) {
        return false;
    }
    let sdict = {};
    let pset = new Set();
    let sset = new Set();
    
    for (let i = 0; i < patterns.length; i++) {
        pset.add(patterns[i]);
        sset.add(colors[i]);
        if (!(patterns[i] in sdict)) {
            sdict[patterns[i]] = [];
        }

        let keys = sdict[patterns[i]];
        keys.push(colors[i]);
        sdict[patterns[i]] = keys;
    }

    if (pset.size !== sset.size) {
        return false;
    }

    for (let values of Object.values(sdict)) {
        for (let j = 0; j < values.length - 1; j++) {
            if (values[j] !== values[j + 1]) {
                return false;
            }
        }
    }

    return true;
}
```",74,"```javascript
console.assert(is_samepatterns([""red"", ""green"", ""green""], [""a"", ""b"", ""b""]) === true);
console.assert(is_samepatterns([""red"", ""green"", ""greenn""], [""a"", ""b"", ""b""]) === false);
console.assert(is_samepatterns([""red"", ""green"", ""greenn""], [""a"", ""b""]) === false);
```"
74, this function to find tuples which have all elements divisible by k from the given list of tuples.,"```javascript
function findTuples(testList, K) {
    const res = testList.filter(sub => sub.every(ele => ele % K === 0));
    return res.toString();
}
```",75,"```javascript
console.assert(find_tuples([(6, 24, 12), (7, 9, 6), (12, 18, 21)], 6) === '[(6, 24, 12)]');
console.assert(find_tuples([(5, 25, 30), (4, 2, 3), (7, 8, 9)], 5) === '[(5, 25, 30)]');
console.assert(find_tuples([(7, 9, 16), (8, 16, 4), (19, 17, 18)], 4) === '[(8, 16, 4)]');
```"
