,text,code,task_id,test_list
38,Write a function to check if the letters of a given string can be rearranged so that two characters that are adjacent to each other are different.,"```java
import java.util.*;

public class RearrangeString {
    public String rearrangeString(String S) {
        Map<Character, Integer> counter = new HashMap<>();
        for (char c : S.toCharArray()) {
            counter.put(c, counter.getOrDefault(c, 0) + 1);
        }

        PriorityQueue<Pair> heap = new PriorityQueue<>((a, b) -> a.count - b.count);
        for (Map.Entry<Character, Integer> entry : counter.entrySet()) {
            heap.add(new Pair(-entry.getValue(), entry.getKey()));
        }

        if (-heap.peek().count * 2 > S.length() + 1) {
            return """";
        }

        StringBuilder ans = new StringBuilder();
        while (heap.size() >= 2) {
            Pair p1 = heap.poll();
            Pair p2 = heap.poll();
            ans.append(p1.charac).append(p2.charac);
            if (p1.count + 1 < 0) {
                heap.add(new Pair(p1.count + 1, p1.charac));
            }
            if (p2.count + 1 < 0) {
                heap.add(new Pair(p2.count + 1, p2.charac));
            }
        }

        if (!heap.isEmpty()) {
            ans.append(heap.peek().charac);
        }

        return ans.toString();
    }

    private class Pair {
        int count;
        char charac;

        Pair(int count, char charac) {
            this.count = count;
            this.charac = charac;
        }
    }

    public static void main(String[] args) {
        RearrangeString rs = new RearrangeString();
        System.out.println(rs.rearrangeString(""aabbcc"")); //Example usage
    }
}
```",39,"```java
assert rearange_string(""aab"").equals(""aba"");
assert rearange_string(""aabb"").equals(""abab"");
assert rearange_string(""abccdd"").equals(""cdabcd"");
```"
39,Write a function to find frequency of the elements in a given list of lists using collections module.,"```java
import java.util.*;
import java.util.stream.Collectors;

public class FrequencyElement {
    public static Map<Integer, Long> freqElement(List<List<Integer>> nums) {
        List<Integer> flattenedList = nums.stream()
                                           .flatMap(List::stream)
                                           .collect(Collectors.toList());

        Map<Integer, Long> result = flattenedList.stream()
                                                 .collect(Collectors.groupingBy(i -> i, Collectors.counting()));
        return result;
    }
}
```",40,"```java
import java.util.HashMap;
import java.util.List;
import java.util.Map;

public class FrequencyElement {
    public static Map<Integer, Integer> freqElement(int[][] array) {
        Map<Integer, Integer> freqMap = new HashMap<>();
        for (int[] subArray : array) {
            for (int num : subArray) {
                freqMap.put(num, freqMap.getOrDefault(num, 0) + 1);
            }
        }
        return freqMap;
    }

    public static void main(String[] args) {
        assert freqElement(new int[][]{{1, 2, 3, 2}, {4, 5, 6, 2}, {7, 1, 9, 5}}).equals(Map.of(2, 3, 1, 2, 5, 2, 3, 1, 4, 1, 6, 1, 7, 1, 9, 1));
        assert freqElement(new int[][]{{1, 2, 3, 4}, {5, 6, 7, 8}, {9, 10, 11, 12}}).equals(Map.of(1, 1, 2, 1, 3, 1, 4, 1, 5, 1, 6, 1, 7, 1, 8, 1, 9, 1, 10, 1, 11, 1, 12, 1));
        assert freqElement(new int[][]{{15, 20, 30, 40}, {80, 90, 100, 110}, {30, 30, 80, 90}}).equals(Map.of(30, 3, 80, 2, 90, 2, 15, 1, 20, 1, 40, 1, 100, 1, 110, 1));
    }
}
```"
40,Write a function to filter even numbers using lambda function.,"```java
import java.util.List;
import java.util.stream.Collectors;

public class Main {
    public static List<Integer> filterEvenNumbers(List<Integer> nums) {
        return nums.stream()
                   .filter(x -> x % 2 == 0)
                   .collect(Collectors.toList());
    }
}
```",41,"```java
assert filterEvenNumbers(new int[]{1, 2, 3, 4, 5, 6, 7, 8, 9, 10}).equals(new int[]{2, 4, 6, 8, 10});
assert filterEvenNumbers(new int[]{10, 20, 45, 67, 84, 93}).equals(new int[]{10, 20, 84});
assert filterEvenNumbers(new int[]{5, 7, 9, 8, 6, 4, 3}).equals(new int[]{8, 6, 4});
```"
41,Write a python function to find the sum of repeated elements in a given array.,"```java
import java.util.HashMap;

public class Main {
    public static int findSum(int[] arr) {
        HashMap<Integer, Integer> countMap = new HashMap<>();
        int sum = 0;

        for (int x : arr) {
            countMap.put(x, countMap.getOrDefault(x, 0) + 1);
        }

        for (int x : countMap.keySet()) {
            if (countMap.get(x) > 1) {
                sum += x;
            }
        }

        return sum;
    }
}
```",42,"```java
assert find_Sum(new int[]{1, 2, 3, 1, 1, 4, 5, 6}, 8) == 3;
assert find_Sum(new int[]{1, 2, 3, 1, 1}, 5) == 3;
assert find_Sum(new int[]{1, 1, 2}, 3) == 2;
```"
42,Write a function to find sequences of lowercase letters joined with an underscore using regex.,"```java
import java.util.regex.Pattern;
import java.util.regex.Matcher;

public class TextMatch {
    public static String textMatch(String text) {
        String patterns = ""^[a-z]+_[a-z]+$"";
        Pattern pattern = Pattern.compile(patterns);
        Matcher matcher = pattern.matcher(text);
        
        if (matcher.find()) {
            return ""Found a match!"";
        } else {
            return ""Not matched!"";
        }
    }
}
```",43,"```java
assert text_match(""aab_cbbbc"").equals(""Found a match!"");
assert text_match(""aab_Abbbc"").equals(""Not matched!"");
assert text_match(""Aaab_abbbc"").equals(""Not matched!"");
```"
43,Write a function that matches a word at the beginning of a string.,"```java
import java.util.regex.Pattern;
import java.util.regex.Matcher;

public class TextMatcher {
    public static String textMatchString(String text) {
        String patterns = ""^\\w+"";
        Pattern pattern = Pattern.compile(patterns);
        Matcher matcher = pattern.matcher(text);
        if (matcher.find()) {
            return ""Found a match!"";
        } else {
            return ""Not matched!"";
        }
    }
}
```",44,"```java
assert text_match_string("" python"").equals(""Not matched!"");
assert text_match_string(""python"").equals(""Found a match!"");
assert text_match_string(""  lang"").equals(""Not matched!"");
```"
44,Write a function to find the gcd of the given array elements.,"```java
public class GCD {
    public static int findGCD(int x, int y) {
        while (y != 0) {
            int temp = y;
            y = x % y;
            x = temp;
        }
        return x;
    }

    public static int getGCD(int[] l) {
        int num1 = l[0];
        int num2 = l[1];
        int gcd = findGCD(num1, num2);
        for (int i = 2; i < l.length; i++) {
            gcd = findGCD(gcd, l[i]);
        }
        return gcd;
    }
}
```",45,"```java
assert getGcd(new int[]{2, 4, 6, 8, 16}) == 2;
assert getGcd(new int[]{1, 2, 3}) == 1;
assert getGcd(new int[]{2, 4, 6, 8}) == 2;
```"
45,Write a python function to determine whether all the numbers are different from each other are not.,"```java
import java.util.HashSet;
import java.util.Set;

public class TestDistinct {
    public static boolean testDistinct(int[] data) {
        Set<Integer> set = new HashSet<>();
        for (int num : data) {
            set.add(num);
        }
        return set.size() == data.length;
    }
}
```",46,"```java
assert testDistinct(new int[]{1, 5, 7, 9}) == true;
assert testDistinct(new int[]{2, 4, 5, 5, 7, 9}) == false;
assert testDistinct(new int[]{1, 2, 3}) == true;
```"
46,Write a python function to find the last digit when factorial of a divides factorial of b.,"```java
public class Main {
    public static int computeLastDigit(int A, int B) {
        int variable = 1;
        if (A == B) {
            return 1;
        } else if ((B - A) >= 5) {
            return 0;
        } else {
            for (int i = A + 1; i <= B; i++) {
                variable = (variable * (i % 10)) % 10;
            }
            return variable % 10;
        }
    }
}
```",47,"```java
assert compute_Last_Digit(2, 4) == 2;
assert compute_Last_Digit(6, 8) == 6;
assert compute_Last_Digit(1, 2) == 2;
```"
47,Write a python function to set all odd bits of a given number.,"```java
public class Main {
    public static long oddBitSetNumber(long n) {
        int count = 0;
        long res = 0;
        long temp = n;
        while (temp > 0) {
            if (count % 2 == 0) {
                res |= (1 << count);
            }
            count++;
            temp >>= 1;
        }
        return (n | res);
    }
}
```",48,"```java
assert oddBitSetNumber(10) == 15;
assert oddBitSetNumber(20) == 21;
assert oddBitSetNumber(30) == 31;
```"
48,Write a function to extract every first or specified element from a given two-dimensional list.,"```java
import java.util.List;
import java.util.ArrayList;

public class Main {
    public static List<Integer> specifiedElement(List<List<Integer>> nums, int N) {
        List<Integer> result = new ArrayList<>();
        for (List<Integer> i : nums) {
            result.add(i.get(N));
        }
        return result;
    }
}
```",49,"```java
assert specifiedElement(new int[][]{{1, 2, 3, 2}, {4, 5, 6, 2}, {7, 1, 9, 5}}, 0).equals(Arrays.asList(1, 4, 7));
assert specifiedElement(new int[][]{{1, 2, 3, 2}, {4, 5, 6, 2}, {7, 1, 9, 5}}, 2).equals(Arrays.asList(3, 6, 9));
assert specifiedElement(new int[][]{{1, 2, 3, 2}, {4, 5, 6, 2}, {7, 1, 9, 5}}, 1).equals(Arrays.asList(2, 5, 1));
```"
49,Write a function to find the list with minimum length using lambda function.,"```java
import java.util.List;

public class Main {
    public static Object[] minLengthList(List<String> inputList) {
        int minLength = inputList.stream().mapToInt(String::length).min().orElse(0);
        String minList = inputList.stream().min((i, j) -> Integer.compare(i.length(), j.length())).orElse(null);
        return new Object[]{minLength, minList};
    }
}
```",50,"```java
import java.util.Arrays;
import java.util.List;

public class Main {
    public static void main(String[] args) {
        assert minLengthList(Arrays.asList(Arrays.asList(0), Arrays.asList(1, 3), Arrays.asList(5, 7), Arrays.asList(9, 11), Arrays.asList(13, 15, 17))).equals(Arrays.asList(1, Arrays.asList(0)));
        assert minLengthList(Arrays.asList(Arrays.asList(1, 2, 3, 4, 5), Arrays.asList(1, 2, 3, 4), Arrays.asList(1, 2, 3), Arrays.asList(1, 2), Arrays.asList(1))).equals(Arrays.asList(1, Arrays.asList(1)));
        assert minLengthList(Arrays.asList(Arrays.asList(3, 4, 5), Arrays.asList(6, 7, 8, 9), Arrays.asList(10, 11, 12), Arrays.asList(1, 2))).equals(Arrays.asList(2, Arrays.asList(1, 2)));
    }

    public static List<Object> minLengthList(List<List<Integer>> lists) {
        // Implementation of the function goes here
        return null; // Placeholder return statement
    }
}
```"
50,Write a function to print check if the triangle is equilateral or not.,"```java
public boolean checkEquilateral(int x, int y, int z) {
    if (x == y && y == z) {
        return true;
    } else {
        return false;
    }
}
```",51,"```java
assert checkEquilateral(6, 8, 12) == false;
assert checkEquilateral(6, 6, 12) == false;
assert checkEquilateral(6, 6, 6) == true;
```"
51,Write a function to caluclate area of a parallelogram.,"```java
public class Parallelogram {
    public static double[] parallelogramArea(double b, double h) {
        double area = b * h;
        return new double[]{area};
    }
}
```",52,"```java
assert parallelogram_area(10, 20) == 200;
assert parallelogram_area(15, 20) == 300;
assert parallelogram_area(8, 9) == 72;
```"
52,Write a python function to check whether the first and last characters of a given string are equal or not.,"```java
public class EqualityChecker {
    public static String checkEquality(String str) {
        if (str.charAt(0) == str.charAt(str.length() - 1)) {
            return ""Equal"";
        } else {
            return ""Not Equal"";
        }
    }
}
```",53,"```java
assert check_Equality(""abcda"").equals(""Equal"");
assert check_Equality(""ab"").equals(""Not Equal"");
assert check_Equality(""mad"").equals(""Not Equal"");
```"
53,Write a function to sort the given array by using counting sort.,"```java
import java.util.Arrays;

public class CountingSort {
    public static int[] countingSort(int[] myList) {
        int maxValue = 0;
        for (int i = 0; i < myList.length; i++) {
            if (myList[i] > maxValue) {
                maxValue = myList[i];
            }
        }
        int[] buckets = new int[maxValue + 1];
        for (int i : myList) {
            buckets[i]++;
        }
        int i = 0;
        for (int j = 0; j <= maxValue; j++) {
            for (int a = 0; a < buckets[j]; a++) {
                myList[i] = j;
                i++;
            }
        }
        return myList;
    }

    public static void main(String[] args) {
        int[] myList = {4, 2, 2, 8, 3, 3, 1};
        int[] sortedList = countingSort(myList);
        System.out.println(Arrays.toString(sortedList));
    }
}
```",54,"```java
assert Arrays.equals(countingSort(new int[]{1, 23, 4, 5, 6, 7, 8}), new int[]{1, 4, 5, 6, 7, 8, 23});
assert Arrays.equals(countingSort(new int[]{12, 9, 28, 33, 69, 45}), new int[]{9, 12, 28, 33, 45, 69});
assert Arrays.equals(countingSort(new int[]{8, 4, 14, 3, 2, 1}), new int[]{1, 2, 3, 4, 8, 14});
```"
54,Write a function to find t-nth term of geometric series.,"```java
import java.lang.Math;

public class Main {
    public static double[] tn_gp(double a, int n, double r) {
        double tn = a * Math.pow(r, n - 1);
        return new double[]{tn};
    }
}
```",55,"```java
assert tn_gp(1, 5, 2) == 16;
assert tn_gp(1, 5, 4) == 256;
assert tn_gp(2, 6, 3) == 486;
```"
